person,visit_days,txn_cnt,total_amount,avg_amount,avg_visit_gap_days,total_reward,reward_to_revenue_ratio,is_accidental_customer,gender,age,income
63f8b1b31337467389f1bb10eb8ee300,3,3,4.86,1.62,4.5,0.0,0.0,0,M,20.0,31000.0
63fab1f9826144968c8d4ff729e37ecb,5,5,536.53,107.306,5.5,32.0,0.05964251765977672,0,M,61.0,67000.0
63fc9cc612e146a3bed220e03c888cd4,16,18,268.34,14.907777777777776,1.8666666666666667,26.0,0.09689200268316316,1,M,44.0,64000.0
63fcd3b7b0e64166ac6b8d6cc4c5f23e,7,7,132.26,18.89428571428571,3.5,10.0,0.07560864962951762,1,F,44.0,67000.0
640052628384401ea425fba9441a8d2f,8,10,233.28,23.328,4.0,22.0,0.09430727023319616,0,M,57.0,72000.0
6406abad8e2c4b8584e4f68003de148d,9,12,1211.76,100.98,2.0,17.0,0.014029180695847363,0,M,67.0,79000.0
6408b3305f764ac185eef495e79349d1,2,2,48.61,24.305,3.0,7.0,0.1440032915038058,1,M,84.0,109000.0
640ba8b8068043abb9c6778f8c671950,11,13,18.060000000000002,1.3892307692307695,2.9,3.0,0.1661129568106312,0,,,
640f6eb009be4076a57769111ea79414,9,10,11.96,1.1960000000000002,3.0,0.0,0.0,0,,,
6415384bba874cc283c88ba830b441cd,3,4,12.33,3.0825,7.5,0.0,0.0,0,,,
641906bd7aae4b78b083928043c26ff8,6,6,15.25,2.5416666666666665,4.2,0.0,0.0,0,M,77.0,40000.0
64197e79d3034a5683b8effa845ce2fe,11,16,125.37,7.835625,2.6,9.0,0.07178750897343862,1,F,67.0,33000.0
641eff6a55404458899c9ed37ca9f4b9,2,3,48.79,16.263333333333332,14.0,7.0,0.14347202295552366,0,F,43.0,79000.0
641fd68d04af4384bdf2ed46453a94ea,3,3,56.08,18.69333333333333,5.0,7.0,0.12482168330955778,0,M,56.0,50000.0
64230b90b4b7447bac7901cf71778288,9,11,20.43,1.8572727272727272,3.125,0.0,0.0,0,F,30.0,42000.0
64257c0ea273425d8821644f040b79d9,9,11,48.33,4.393636363636364,3.5,5.0,0.10345541071798055,0,M,24.0,64000.0
64257cb56316491fae38e62f2687a66c,5,7,17.69,2.527142857142857,4.25,2.0,0.11305822498586772,0,,,
642b6f1bf61040efb73e1859cf00e79e,8,8,103.94,12.9925,2.857142857142857,8.0,0.07696748123917645,1,F,43.0,38000.0
642dcbae782b41409fe3dfee949800ef,2,2,6.26,3.13,11.0,0.0,0.0,0,M,51.0,33000.0
6432b493b1e8473db258f5bbad1b5984,13,17,43.42,2.5541176470588236,2.25,13.0,0.2994011976047904,1,M,52.0,43000.0
6443155ea95d4ee3afb60fbfbe6d2d73,3,3,39.83,13.276666666666666,6.5,0.0,0.0,0,F,51.0,50000.0
6445de3b47274c759400cd68131d91b4,6,6,19.1,3.1833333333333336,4.6,8.0,0.41884816753926696,1,M,57.0,42000.0
6448a78512404a3baa0f2180d5e9b22f,9,9,190.76999999999998,21.196666666666665,3.375,4.0,0.020967657388478275,1,F,55.0,75000.0
644ac06dc9b34a5bbd237a465cf47571,4,4,109.89,27.4725,6.333333333333333,5.0,0.0455000455000455,0,O,73.0,88000.0
6454f8fe7f594a96a95b11e194af562a,1,1,0.26,0.26,,0.0,0.0,0,,,
645584b4fa3e45da9bffe712a63898da,7,8,73.33,9.16625,4.166666666666667,18.0,0.2454657029864994,1,M,27.0,33000.0
645bdee43b0f43899320fcb0b427084c,8,10,725.25,72.525,3.5714285714285716,19.0,0.02619786280592899,0,M,54.0,83000.0
646797fb6f194a698086d585c7d60cc3,15,18,63.260000000000005,3.514444444444445,1.9285714285714286,9.0,0.1422699968384445,0,M,39.0,61000.0
64690cf032fa44a8b1e0d001eeb65084,7,7,196.17,28.024285714285714,3.1666666666666665,17.0,0.08665952999949024,0,M,47.0,98000.0
646937b75c244db49e7ff6247fd51ae2,3,3,15.18,5.06,7.0,0.0,0.0,0,M,36.0,50000.0
6472c4fee5004a70a14cff948130ab6a,6,6,157.73,26.28833333333333,3.8,10.0,0.06339948012426298,1,M,64.0,108000.0
6474c222349f46b59cdbcd273b335dd8,7,7,169.0,24.142857142857142,2.0,19.0,0.11242603550295859,1,M,58.0,110000.0
64763980a84b4d7d898a734898b82f93,12,19,173.85,9.15,2.6363636363636362,21.0,0.12079378774805867,1,F,38.0,39000.0
647970f8d1874fb69962663a59462745,5,6,155.35999999999999,25.89333333333333,5.75,15.0,0.09654994850669414,1,M,91.0,89000.0
647ef228030343db8598e2198e5a451f,1,1,1.9100000000000001,1.9100000000000001,,0.0,0.0,0,M,44.0,51000.0
647fc3ba0eca4cc089cb1189072e08fb,4,5,112.99000000000001,22.598000000000003,6.666666666666667,12.0,0.106204088857421,1,M,50.0,98000.0
64819ea1d8b64913a80d8ea0b9f071c5,5,6,105.41,17.56833333333333,2.25,14.0,0.13281472346077222,0,F,46.0,82000.0
6482dbabe4164aecbb83a3286a42ad29,10,15,247.63,16.508666666666667,2.5555555555555554,15.0,0.06057424383152284,0,F,36.0,64000.0
64878f55f0e64c88ba6af9e168896b48,9,9,224.32,24.924444444444443,3.125,9.0,0.040121255349500715,1,M,75.0,92000.0
648bf85977494f6592d776c42896c3bf,8,8,217.93,27.24125,4.0,29.0,0.13307025191575275,1,F,81.0,101000.0
649b354e168c4a0a9dfaad9770f97f29,5,7,22.39,3.198571428571429,6.0,5.0,0.2233139794551139,0,,,
64ae595aca2445fba9831b04823af134,4,4,96.33,24.0825,3.6666666666666665,9.0,0.09342883836810963,1,F,59.0,103000.0
64b862c5043f4c47bb53d5e2570291e3,2,2,33.87,16.935,16.0,10.0,0.2952465308532625,0,M,52.0,67000.0
64c201171fbd4b67b7b38987fa9c7c5a,5,5,15.59,3.118,4.5,5.0,0.3207184092366902,0,M,71.0,37000.0
64c72566e51c4ccbb1847794e1c9765e,11,11,25.97,2.360909090909091,2.2,2.0,0.07701193685021179,0,M,52.0,31000.0
64c7b16c67474a048f835ee40800ff2f,9,9,170.34,18.926666666666666,2.625,2.0,0.011741223435481977,0,M,61.0,77000.0
64c9cc76688e4ce29b482e211165b5e6,8,10,195.47,19.547,3.2857142857142856,18.0,0.09208574205760475,0,M,33.0,64000.0
64cba5150cd048fcaf8c7221a91b33d8,5,5,1.4100000000000001,0.28200000000000003,6.0,0.0,0.0,0,,,
64d40fa1a5fa4879b4938a8dd502ea6c,8,11,302.5,27.5,4.0,13.0,0.04297520661157025,1,M,83.0,100000.0
64d7e480ce5d4b2992e5ea46082b8752,9,10,203.67000000000002,20.367,3.25,22.0,0.10801787204792065,1,M,54.0,80000.0
64debcaed4a14d6997444bbecb27b055,4,4,15.99,3.9975,8.666666666666666,0.0,0.0,0,F,90.0,43000.0
64e635ff9c654309b42c9ae6405bd56d,6,9,207.09,23.01,4.0,17.0,0.08208991259838717,1,M,49.0,91000.0
64ebaad21838474d9ee5cab5e5f33cca,12,14,136.07,9.719285714285714,2.272727272727273,17.0,0.12493569486293819,0,M,34.0,36000.0
64f17d7bcbd1454ab842557581d79fe4,3,3,68.49000000000001,22.830000000000002,3.0,15.0,0.2190100744634253,0,M,53.0,78000.0
64f242d712a44375b735ad8a8135228a,5,5,18.740000000000002,3.748,3.25,5.0,0.26680896478121663,0,M,55.0,52000.0
64f2b7a9b500432bb6977afd6b88e54d,3,3,10.740000000000002,3.5800000000000005,5.0,0.0,0.0,0,M,38.0,67000.0
64fdf1c65c4a4e59bc18f5b3cb84ed75,13,16,234.01,14.625625,1.8333333333333333,5.0,0.021366608264604077,0,M,43.0,64000.0
6501f7863265467284c18e136e4d76ac,8,9,110.92,12.324444444444445,3.857142857142857,15.0,0.13523260007212407,1,F,32.0,38000.0
6505cfc00ad24925a449efc329b33065,11,14,49.35,3.525,2.1,0.0,0.0,0,M,72.0,40000.0
6509fcdc07524a27ad833731d097fd04,7,7,15.84,2.262857142857143,3.3333333333333335,2.0,0.12626262626262627,0,,,
650d5ff0145c46fe992689c137c79b02,5,5,27.990000000000002,5.598000000000001,5.75,0.0,0.0,0,M,42.0,70000.0
650fae5efd544b3d941d0d076028053b,12,16,60.54,3.78375,2.1818181818181817,7.0,0.11562603237528907,1,M,25.0,59000.0
651f312a47b54b7da7aedb5ff9dfa6bb,7,9,26.12,2.9022222222222225,4.5,7.0,0.2679938744257274,0,M,30.0,62000.0
653697fc1d184a3695475b9ecab28a95,8,8,135.15,16.89375,3.142857142857143,12.0,0.08879023307436182,0,M,33.0,73000.0
653d8f383fab43d4a93b10b02bd67266,7,7,15.6,2.2285714285714286,3.6666666666666665,0.0,0.0,0,,,
654250dd0ada40ec8bab4e7f17ce9ce2,7,7,24.16,3.4514285714285715,3.8333333333333335,2.0,0.08278145695364239,0,M,67.0,41000.0
6543fc9d9aea47d08f64b465df939c76,9,10,18.32,1.832,3.5,0.0,0.0,0,,,
6545703d7db34d2ea96ff20e21bb83c3,8,8,30.33,3.79125,4.142857142857143,5.0,0.16485328058028356,1,F,21.0,72000.0
654aba7621fe44dd8c498b75c5229b5d,7,8,96.2,12.025,4.333333333333333,15.0,0.15592515592515593,1,M,49.0,47000.0
654c2a9ec95e4cbfb68afd7f3fe53159,2,2,6.0,3.0,8.0,0.0,0.0,0,,,
654c2fc759ce42659ef8e61d6e03ee00,11,11,176.1,16.009090909090908,2.8,31.0,0.17603634298693924,0,F,40.0,57000.0
6554060879714a809f2a3f2f781fb233,4,5,134.23,26.845999999999997,2.3333333333333335,13.0,0.09684869254265069,0,F,82.0,101000.0
655e69c1a733416c983ad91f1230d6e1,14,15,182.32,12.154666666666666,1.4615384615384615,13.0,0.07130320315928039,1,M,70.0,52000.0
655ed241ef95444da9e71fd07e799751,8,9,270.81,30.09,3.7142857142857144,6.0,0.02215575495735017,1,F,69.0,114000.0
655f294ab8154d3ebffaa801f241271c,4,4,116.27,29.0675,7.666666666666667,22.0,0.1892147587511826,1,F,85.0,108000.0
6563b069be9741189ad1ebed59ed1b4c,16,25,74.4,2.9760000000000004,1.8666666666666667,2.0,0.026881720430107524,0,M,27.0,40000.0
65662d07621d408eab4f81f7ac19d1f2,5,5,50.25,10.05,3.75,16.0,0.31840796019900497,1,M,23.0,31000.0
6567a7e869724cd38c3b3d9dc05f64a3,3,3,86.26,28.753333333333334,9.0,15.0,0.1738928819846974,0,F,68.0,115000.0
6572b652ace849bf96762f8d7c61edf9,7,8,92.52,11.565,3.3333333333333335,10.0,0.10808473843493299,0,M,55.0,59000.0
65735fb268014e03be9fd6527140e971,9,11,28.85,2.622727272727273,3.125,5.0,0.17331022530329288,0,,,
6573f79f3cbc499baafe7e3093640fc3,3,3,90.98,30.326666666666668,8.0,17.0,0.18685425368212794,1,F,59.0,105000.0
65744b44aa9a415bb0d1dcd84b29395f,10,11,144.37,13.124545454545455,2.888888888888889,7.0,0.04848652767195401,0,F,47.0,57000.0
65754f3b7ac94c1b8309e22162bb5c17,7,9,184.44,20.493333333333332,4.333333333333333,8.0,0.04337453914552158,0,M,55.0,86000.0
6577d9555cfe49359566c3271289b314,3,3,53.6,17.866666666666667,8.0,2.0,0.03731343283582089,0,O,64.0,76000.0
6579197d0b2f491db0ccf26c74b9b311,2,2,7.62,3.81,10.0,0.0,0.0,0,M,55.0,69000.0
65792a70a5174dd484ef549a6bab7db4,10,13,121.08,9.313846153846153,2.888888888888889,20.0,0.16518004625041297,0,F,80.0,38000.0
657a6b7784da4710925c2b2ebd0cd80d,9,12,183.74,15.311666666666667,2.5,24.0,0.1306193534342005,1,M,20.0,54000.0
65824e7a3bd14f29a344c0a9f3f47e8d,10,10,155.94,15.594,2.888888888888889,18.0,0.11542901115813775,0,F,60.0,55000.0
658338d6ac9742dd9ff8a67675e2b3f6,11,12,817.8299999999999,68.15249999999999,2.9,13.0,0.01589572405023049,0,M,91.0,86000.0
658806e12724476f875e2418141c3279,10,10,15.82,1.582,2.888888888888889,0.0,0.0,0,,,
658b703206654714b4a2bf2bfee40959,7,7,13.96,1.9942857142857144,2.8333333333333335,3.0,0.2148997134670487,0,,,
659205cbe3a848e3a18e4ff1c65e5f91,5,6,13.99,2.3316666666666666,4.5,0.0,0.0,0,,,
6597e5ab63754726b83ba2032f008d26,4,4,87.53,21.8825,9.333333333333334,27.0,0.30846566891351535,0,M,76.0,92000.0
65989c06151f4484b44371715086ed7a,3,3,17.56,5.853333333333333,10.5,0.0,0.0,0,,,
659c2598aaf34b2ab23852a2796e5a12,9,11,27.85,2.5318181818181817,3.5,4.0,0.1436265709156194,0,F,31.0,46000.0
65a2ce9907344054a3efbb03e6abb813,6,6,33.68,5.613333333333333,4.6,0.0,0.0,0,M,26.0,73000.0
65a9ceafbc3a42c696cf7ff2e45a3363,15,19,401.22999999999996,21.11736842105263,1.8571428571428572,27.0,0.06729307379807094,0,F,63.0,76000.0
65aba5c617294649aeb624da249e1ee5,13,16,31.91,1.994375,2.1666666666666665,2.0,0.06267627702914447,0,,,
65b016b2a4b5404187395c8ca9a8e00d,6,6,14.87,2.478333333333333,5.2,0.0,0.0,0,M,42.0,59000.0
65b28828b1c54ded8cc31b803dec748a,4,4,44.44,11.11,6.333333333333333,8.0,0.18001800180018002,0,F,68.0,53000.0
65bb0e2b7efa45c8b1d80fcdf2a862aa,3,3,40.0,13.333333333333334,8.0,5.0,0.125,0,F,67.0,57000.0
65be73a0dfed45dc98fac81e0e6f2d71,8,8,611.02,76.3775,3.5714285714285716,25.0,0.04091519099211155,0,F,73.0,71000.0
65c97638799b492db492986bcd100c4a,13,15,59.36,3.957333333333333,2.4166666666666665,4.0,0.0673854447439353,0,M,27.0,51000.0
65cc4124fc4c4007b7fa8c1052d2ede7,9,12,224.98999999999998,18.749166666666664,2.375,13.0,0.057780345793146365,0,F,69.0,70000.0
65d0bcbe731d4be093adfb2cf13711e3,9,10,79.5,7.95,2.875,27.0,0.33962264150943394,0,M,65.0,32000.0
65d4a94bef0841cc9b02753119742ccc,4,4,27.16,6.79,4.0,7.0,0.25773195876288657,1,M,68.0,59000.0
65daaf0f413744789903a355d6370b9d,3,3,71.02000000000001,23.673333333333336,9.0,10.0,0.140805406927626,1,M,58.0,93000.0
65df8f20c8d94f7284c6e94556320a11,3,3,69.97,23.323333333333334,10.0,20.0,0.28583678719451194,1,F,60.0,93000.0
65e2053ce3b241e0a6738fd8026e46fe,5,5,25.11,5.022,5.75,5.0,0.19912385503783353,0,M,52.0,36000.0
65e2bf7869e64803ba1b1cb0ccb3c783,11,15,70.69,4.712666666666666,1.8,12.0,0.1697552694864903,0,M,59.0,69000.0
65e595b8049a4c7b9911e09e52ee5f89,2,3,38.64,12.88,9.0,0.0,0.0,0,F,73.0,60000.0
65e5f48999544aedada20102086918f7,4,4,13.600000000000001,3.4000000000000004,4.666666666666667,2.0,0.14705882352941174,0,M,67.0,68000.0
65e75ab0e33742858ee0bc5368f5eaa4,14,19,78.99000000000001,4.157368421052632,1.9230769230769231,10.0,0.12659830358273197,0,F,50.0,71000.0
65e8796e81f2400ea600a24519054a5e,7,8,100.14,12.5175,3.0,28.0,0.27960854803275415,1,F,36.0,52000.0
65f06566a2a14f64b003964f211635e1,12,15,74.27,4.951333333333333,2.090909090909091,12.0,0.16157264036623134,1,M,25.0,68000.0
65f238eb5d1745729cc0d839e8409756,6,6,180.05,30.008333333333336,3.8,10.0,0.055540127742293804,1,F,53.0,94000.0
65fe3e1feeb1458abd54d955820572ec,8,8,169.46,21.1825,2.4285714285714284,20.0,0.11802195208308745,1,F,50.0,80000.0
66016c0bd39a45dfb7a90e0d4ba5a839,4,4,88.5,22.125,7.666666666666667,5.0,0.05649717514124294,0,F,59.0,91000.0
660f89d83896499c8d76cc429c097a65,5,5,14.75,2.95,6.5,5.0,0.3389830508474576,0,,,
66126a3b16544863b08b9c97c2a8ec90,6,6,96.31,16.051666666666666,5.0,10.0,0.10383137784238397,0,F,66.0,55000.0
66134805cd1741a2bb5d9f7003de5500,2,2,5.17,2.585,13.0,0.0,0.0,0,M,50.0,51000.0
6613c82a3acd4cbca267d7b056b35780,5,5,11.25,2.25,6.5,0.0,0.0,0,M,67.0,38000.0
661aae5a22f046a1ab5c656f5d3e3849,6,6,15.49,2.5816666666666666,4.0,0.0,0.0,0,M,23.0,40000.0
6622080e3f134a41b6c5c869b634042b,5,5,11.379999999999999,2.276,6.0,0.0,0.0,0,,,
66232943a1624fa280a83dfcf5e4077b,6,6,13.9,2.316666666666667,2.6,0.0,0.0,0,M,58.0,48000.0
6626b0fcb1f5451b89c2011c9c01e186,10,15,270.03,18.002,3.111111111111111,14.0,0.05184609117505463,1,F,56.0,67000.0
66274f96d647482991cda04a382c3509,7,7,154.94,22.134285714285713,2.8333333333333335,30.0,0.19362333806634827,1,F,81.0,85000.0
66275050f9a44ba28c9008f6e284eeac,5,6,159.92000000000002,26.653333333333336,5.75,15.0,0.0937968984492246,1,F,64.0,97000.0
662befefa806458398069d386265009d,4,5,69.91,13.982,6.0,14.0,0.20025747389500786,0,M,58.0,60000.0
662f3247f37c4ae7a2abb8f6e266a633,5,7,15.95,2.2785714285714285,3.25,2.0,0.12539184952978058,0,M,25.0,53000.0
6637c362108d43b89e711ab4ec3b00f0,4,4,81.25,20.3125,6.666666666666667,15.0,0.18461538461538463,0,M,63.0,75000.0
663884323bd64c2ea720507e44b1b322,3,3,11.34,3.78,5.5,0.0,0.0,0,,,
663a3eb67a9245ba9ed86162a7f1e801,9,10,175.07,17.506999999999998,3.5,13.0,0.0742560118809619,1,M,59.0,79000.0
663c5a9d7fed499d97b23b514137fecd,3,3,9.850000000000001,3.2833333333333337,6.5,0.0,0.0,0,F,34.0,38000.0
66412cc34dd640749fa80e5b8d4d8d18,11,16,39.49,2.468125,2.5,3.0,0.07596859964547986,0,O,21.0,45000.0
6643d7c8ca724345ba607f282f2788c2,1,1,19.34,19.34,,3.0,0.15511892450879008,0,M,54.0,83000.0
664735f5e78d4e139327164f14cb4805,8,9,26.240000000000002,2.9155555555555557,2.857142857142857,2.0,0.07621951219512195,0,,,
664c0533a818495781cb3a3a1c5cc5e6,5,7,105.97,15.138571428571428,4.5,17.0,0.16042276115881854,0,M,38.0,72000.0
664cdcbcc8b442078bcedac94dc227bb,10,12,201.13,16.760833333333334,3.2222222222222223,17.0,0.08452244816785164,1,M,59.0,64000.0
664f862d4d7b4d779778bf49d694697f,6,9,241.65,26.85,3.2,10.0,0.04138216428719222,0,M,42.0,87000.0
6652c51fcf5d4f56a6a8c43140781f98,10,11,251.73000000000002,22.884545454545457,2.111111111111111,13.0,0.05164263297977992,0,F,49.0,73000.0
6654aee73c3b477da42ca1b585562e95,18,20,248.88,12.443999999999999,1.6470588235294117,33.0,0.1325940212150434,0,M,70.0,53000.0
6656fa4416e241c69a4610d6e464d916,2,3,69.41,23.136666666666667,4.0,8.0,0.11525716755510734,1,M,66.0,80000.0
6657deb028d34827be886ae482e96e19,3,3,51.14,17.046666666666667,9.5,13.0,0.25420414548298786,0,F,80.0,71000.0
665b6493546141518af2f3a0bf316800,6,7,25.380000000000003,3.625714285714286,2.6,0.0,0.0,0,M,67.0,74000.0
665c35dd54e84ef582cfb1edf8858efe,3,3,13.190000000000001,4.396666666666667,4.0,0.0,0.0,0,M,25.0,49000.0
6669e4f5e2904f19b091c3792a6187d8,7,8,183.5,22.9375,4.333333333333333,32.0,0.17438692098092642,0,M,85.0,79000.0
666b852ffc9f4a6d9d989d320330583e,5,5,12.25,2.45,4.25,0.0,0.0,0,F,36.0,61000.0
6670183cd98c4922aa31fff4f934ff66,6,7,213.72,30.53142857142857,4.0,22.0,0.10293842410630732,0,M,44.0,93000.0
6671bb69613249e595e42e0594444789,2,2,9.06,4.53,5.0,3.0,0.3311258278145695,0,F,47.0,39000.0
6673484ac7d9438a97f0785768ac35cb,4,4,18.080000000000002,4.5200000000000005,5.333333333333333,2.0,0.11061946902654866,1,,,
66742f0ef36d41a49051a0ec0caece82,12,12,264.89,22.074166666666667,2.3636363636363638,16.0,0.06040243119785572,1,F,68.0,95000.0
66752b26bfb04090b4e45623cca9aa42,9,11,145.52,13.22909090909091,2.875,10.0,0.06871907641561296,0,M,84.0,57000.0
6676062b996d42499314026f12c2efac,9,10,179.93,17.993000000000002,3.25,20.0,0.11115433779803256,1,M,19.0,74000.0
667e1e1a4c8849d5879bc1d830e5a6b3,6,7,130.86,18.694285714285716,5.4,10.0,0.07641754546843954,0,M,40.0,70000.0
6683f9a3e9344658ba4d8776410086e6,10,13,32.76,2.52,3.2222222222222223,0.0,0.0,0,,,
6684c575f70549c19c85baab3bebae8c,11,13,233.91,17.993076923076924,2.6,12.0,0.05130178273695011,0,F,46.0,69000.0
668540a7741a465ba9e1b763c30a369d,1,1,25.5,25.5,,10.0,0.39215686274509803,0,F,58.0,59000.0
66871162ec084d02aeaf45791bea91fe,7,8,13.74,1.7175,2.6666666666666665,0.0,0.0,0,,,
66897badf9c641d1925af5fdbefe1308,1,1,1.01,1.01,,0.0,0.0,0,M,28.0,72000.0
668a6a51df4b454b93c31c945bc5eb76,11,15,157.29,10.485999999999999,2.9,25.0,0.1589420815054994,1,F,43.0,39000.0
668d781e8fe74af087c0f35490f12a67,16,26,87.24,3.355384615384615,1.7333333333333334,5.0,0.05731315910132967,0,M,37.0,66000.0
6690f94587ec4b50abda164a6dc6d99a,8,10,223.4,22.34,3.5714285714285716,30.0,0.1342882721575649,1,F,51.0,73000.0
66927a6c10fd4e52a73e0e1720ba4361,9,10,28.130000000000003,2.813,3.25,0.0,0.0,0,M,98.0,64000.0
6697228b72e44e988a59fd0096558be1,5,5,43.06,8.612,5.5,10.0,0.2322340919647004,1,M,54.0,53000.0
6697f1cd4a774a0c93a6bf43462343c4,3,3,3.4600000000000004,1.1533333333333335,2.0,0.0,0.0,0,M,68.0,31000.0
669964ce3fe24c18b24092f5e4ad05de,4,4,108.12,27.03,6.333333333333333,23.0,0.21272660007399186,0,M,48.0,93000.0
669f556d7fb7408cb8fb0a5cdd7012fa,14,16,64.28,4.0175,1.5384615384615385,12.0,0.18668326073428748,0,M,34.0,71000.0
66a04ad46d83408ea8e2e28e8ccf3300,6,6,146.09,24.348333333333333,2.6,25.0,0.1711273872270518,0,M,76.0,85000.0
66a2061eca094dc3bea2ab2ceb9b7659,14,16,68.14,4.25875,2.1538461538461537,27.0,0.3962430290578221,1,F,83.0,44000.0
66a446eb3e314d1ab554933e5a9f46c6,4,5,118.57000000000001,23.714000000000002,6.666666666666667,8.0,0.06747069241798094,1,M,76.0,103000.0
66ad7d1394f24c789a3ea768727bf07b,4,4,125.0,31.25,8.0,10.0,0.08,1,F,76.0,95000.0
66aeed8c3b3a46ad8ebae6810d201736,3,3,8.64,2.8800000000000003,5.5,0.0,0.0,0,M,29.0,41000.0
66af9e9ba5224128a37f2b0db9f7c982,4,4,87.16,21.79,7.666666666666667,17.0,0.1950435979807251,1,F,54.0,87000.0
66b825b7056f4d369db6a31d0d2fcf4c,6,6,17.83,2.9716666666666662,2.0,3.0,0.1682557487380819,0,,,
66bacac758ea46f7a08baea5a463ee27,8,8,30.47,3.80875,3.142857142857143,0.0,0.0,0,,,
66c016f1f99b4be8b4610121f4311144,6,6,120.31,20.051666666666666,4.2,5.0,0.04155930512841825,0,M,49.0,84000.0
66c6a0c7d2cb49cc958c76ea136c944d,3,3,18.66,6.22,4.0,5.0,0.2679528403001072,1,,,
66c9c5773a8444a79abce6644401de88,8,9,122.34,13.593333333333334,3.7142857142857144,2.0,0.016347882949158083,1,F,22.0,43000.0
66ca11d7c3ff4161ac6bf9024a59d316,6,6,138.08,23.013333333333335,5.0,9.0,0.06517960602549246,1,F,57.0,93000.0
66cc4672d6b6417aadd7ce75c6ce7b63,5,5,155.14000000000001,31.028000000000002,3.5,11.0,0.07090369988397575,1,F,46.0,100000.0
66cc83ad312a4b728956e888e0812051,6,6,97.48,16.246666666666666,5.4,5.0,0.05129257283545342,0,M,50.0,70000.0
66d1029a42db4fe0a4367a7b940fd25f,2,2,45.86,22.93,10.0,0.0,0.0,0,F,75.0,82000.0
66e04cebe10343a9b26dd1aaf909a601,3,4,12.75,3.1875,8.0,0.0,0.0,0,,,
66e315fee08a48aa858187a93887b3cc,16,21,70.05,3.3357142857142854,1.6666666666666667,9.0,0.1284796573875803,1,M,60.0,65000.0
66e5459d394e418f94411e88ff43f8da,11,14,120.75,8.625,2.8,18.0,0.14906832298136646,1,F,75.0,36000.0
66e876e1037346e281c43081d92310ad,15,21,368.0,17.523809523809526,1.6428571428571428,7.0,0.019021739130434784,0,F,67.0,68000.0
66ecd4054d85452fbdc84086586d7203,5,7,17.37,2.4814285714285718,4.5,3.0,0.17271157167530224,0,M,30.0,73000.0
66f09abc2d924907b5c49e01b1ad6d79,3,3,36.11,12.036666666666667,9.5,5.0,0.13846579894765992,0,M,60.0,54000.0
66f5ffa82c1d49019aa884922d0c3c92,9,12,27.42,2.285,2.875,3.0,0.10940919037199125,0,M,37.0,31000.0
66f8c81f38e94b889aca39805b44ea06,10,11,249.92,22.72,2.5555555555555554,29.0,0.11603713188220231,0,M,51.0,81000.0
66fa85292a0b43868f1041efdf4c6d27,10,12,42.43,3.535833333333333,2.888888888888889,2.0,0.047136460051850106,0,F,61.0,45000.0
66fcab7f93714bb88603096b1fdd72b1,1,1,1.46,1.46,,0.0,0.0,0,M,29.0,45000.0
66fdddf3162d4da1b01f351810a18516,4,5,127.86,25.572,8.333333333333334,25.0,0.19552635695291726,1,F,49.0,113000.0
66fe4f4db59647d7adacba5ae780590f,1,1,19.97,19.97,,0.0,0.0,0,F,58.0,77000.0
6704bc23d820491cbc247af0b78b6959,5,7,27.810000000000002,3.9728571428571433,6.0,0.0,0.0,0,F,68.0,71000.0
670626b55bfb4ba39c85b27cc7cca527,13,15,125.92,8.394666666666668,2.4166666666666665,22.0,0.1747141041931385,1,M,21.0,39000.0
67093eb0f6e341f5999abc9038686bab,6,9,130.4,14.488888888888889,5.2,25.0,0.19171779141104295,1,M,45.0,56000.0
67099b811d6346189251010654f8f22b,10,11,101.79,9.253636363636364,3.0,20.0,0.19648295510364475,1,M,76.0,40000.0
670a656d1f634d6da4c605919b0908e3,4,4,126.77000000000001,31.692500000000003,3.3333333333333335,18.0,0.14198942967579078,1,F,53.0,89000.0
670e88a883124c71b74c854e964270c1,8,8,131.87,16.48375,2.7142857142857144,8.0,0.06066580723439751,0,M,60.0,76000.0
67107ab1953649f98cea6977b6018707,10,12,123.05,10.254166666666666,2.2222222222222223,9.0,0.07314099959366112,1,M,74.0,43000.0
67122ee1161147c6a50797c6d0084373,2,3,9.97,3.3233333333333337,9.0,0.0,0.0,0,M,90.0,55000.0
67150b0ac62b4762b327de7242ede92e,17,22,239.9,10.904545454545454,1.8125,19.0,0.07919966652771988,1,O,45.0,37000.0
671a142bc07e47389b920cb0c37793bd,7,8,33.14,4.1425,2.5,0.0,0.0,0,M,29.0,67000.0
671bfb63ca6548839a2891d437d7ffa3,6,6,17.77,2.9616666666666664,3.8,0.0,0.0,0,M,45.0,64000.0
67262718a9d84484abd5e59073bfc05b,7,8,20.91,2.61375,3.5,10.0,0.4782400765184122,0,M,68.0,49000.0
67270b961f1c422e991373e75a4f2f40,6,6,172.85,28.808333333333334,5.6,15.0,0.08678044547295342,1,F,62.0,99000.0
672871c78e154a02a2b1a8d055010aa2,3,3,60.58,20.19333333333333,13.0,11.0,0.18157807857378674,0,F,56.0,99000.0
67293ef49e0941b3a9a23ee5de634052,3,3,3.9299999999999997,1.3099999999999998,8.5,0.0,0.0,0,F,44.0,41000.0
672ea74b67fc44dc8ffa6ebe935c5c64,6,6,134.73000000000002,22.455000000000002,5.2,7.0,0.05195576337860906,0,F,47.0,70000.0
